citedby,persNo,pubID,title,year
56,33697,84884832747,"Red, green, and blue light-emitting polyfluorenes containing a dibenzothiophene-S,S-dioxide unit and efficient high-color-rendering-index white-light-emitting diodes made therefrom",2013
29,33697,84880415404,Bright far-red/near-infrared fluorescent conjugated polymer nanoparticles for targeted imaging of HER2-positive cancer cells,2013
4,33697,84946208667,A second-order changing-connectivity ALE scheme and its application to FSI with large convection of fluids and near contact of structures,2016
2,33697,84935431943,A second-order stable explicit interface advancing scheme for FSI with both rigid and elastic structures and its application to fish swimming simulations,2015
20,33697,84899679763,A stable second-order scheme for fluid-structure interaction with strong added-mass effects,2014
5,33697,84888882453,Order of convergence of splitting schemes for both deterministic and stochastic nonlinear Schršdinger equations,2013
2,33697,84885123288,A mass-preserving splitting scheme for the stochastic Schršdinger equation with multiplicative noise,2013
6,33697,84880543633,Simple and efficient ALE methods with provable temporal accuracy up to fifth order for the stokes equations on time varying domains,2013
4,33697,81555200732,Stable and spectrally accurate schemes for the navier-stokes equations,2011
0,33697,77954019387,A time domain blind decorrelation method of convolutive mixtures based on an IIR model,2010
26,33697,77949319246,Stable and accurate pressure approximation for unsteady incompressible viscous flow,2010
6,33697,71449096079,Error estimates for finite-element Navier-Stokes solvers without standard Inf-Sup conditions,2009
11,33697,84863011079,A soft-constrained dynamic iterative method of blind source separation,2009
29,33697,68549090552,Open and traction boundary conditions for the incompressible Navier-Stokes equations,2009
18,33697,64549094256,A time domain algorithm for blind separation of convolutive sound mixtures and L<inf>1</inf> constrained minimization of cross correlations,2009
17,33697,55949125328,A dynamic algorithm for blind separation of convolutive sound mixtures,2008
37,33697,34548596626,Stability and convergence of efficient Navier-Stokes solvers via a commutator estimate,2007
0,34652,85020688246,Local theta correspondence of tempered representations and Langlands parameters,2017
0,34652,85030995152,On the local langlands correspondence and arthur conjecture for even orthogonal groups,2017
3,34652,84974808942,The GrossÐPrasad conjecture and local theta correspondence,2016
9,34652,84956871456,A proof of the howe duality conjecture,2016
1,34652,84884698438,The local Langlands conjecture for GSp(4) III: Stability and twisted endoscopy,2015
0,34652,84957536331,Recent progress on the GrossÐPrasad conjecture,2014
4,34652,84901444268,"The local Langlands conjecture for GS<inf>p</inf> (4), II: The case of inner forms",2014
0,34652,85019726730,A conjecture of SakellaridisÐVenkatesh on the unitary spectrum of spherical varieties,2014
6,34652,84912534589,The regularized SiegelÐWeil formula (the second term identity) and the Rallis inner product formula,2014
16,34652,85028159267,Formal degrees and local theta correspondence,2013
8,34652,84873703002,Doubling zeta integrals and local factors for metaplectic groups,2012
24,34652,84870518114,Representations of metaplectic groups I: Epsilon dichotomy and local Langlands correspondence,2012
4,34652,84880682076,Representations of metaplectic groups II: Hecke algebra correspondences,2012
12,34652,85009799630,Theta correspondences for GSp(4),2011
10,34652,80053648291,On the regularized Siegel-Weil formula (the second term identity) and non-vanishing of theta lifts from orthogonal groups,2011
33,34652,79958856684,The local langlands conjecture for GSp(4),2011
22,34652,82555168392,"On endoscopy and the refined Gross-Prasad conjecture for (SO<inf>5</inf>, SO<inf>4</inf>)",2011
9,34652,77955915849,The local langlands conjecture for Sp(4),2010
9,34652,77951060999,On shalika periods and a theorem of Jacquet-Martin,2010
1,34652,84871133015,Cap representations of G <inf>2</inf> and the spin L-function of PGS <inf>p6</inf>,2009
2,34652,56549107422,A Siegel-Weil formula for automorphic characters: Cubic variation of a theme of Snitz,2008
1,34652,77955502361,Trilinear forms and triple product epsilon factors,2008
10,34652,77957228203,The SaitoÐKurokawa space of PGSp<inf>4</inf> and its transfer to inner forms,2008
2,34652,33845277117,The spin L-function of quasi-split D<inf>4</inf>,2006
6,34652,29444435456,Multiplicity formula for cubic unipotent arthur packets,2005
1,34652,25444489579,SchŽmas en Groupes et Immeubles des Groupes Exceptionnels sur un Corps Local. Deuxime Partie: Les Groupes F<inf>4</inf> et E<inf>6</inf>,2005
3,34652,24644474580,The mass of unimodular lattices,2005
25,34652,29444432211,On minimal representations definitions and properties,2005
10,34652,12344302058,Uniqueness of Joseph ideal,2004
4,34652,2342623429,"Group Schemes and Buildings of Exceptional Groups over a Local Field, First Part: The Group G2",2003
17,34652,345865434,Equidistribution of Integer Points on a Family of Homogeneous Varieties: A Problem of Linnik,2003
12,34652,346957455,Real and Global Lifts from PGL<inf>3</inf> to G<inf>2</inf>,2003
13,34652,36022810,Cubic unipotent arthur parameters and multiplicities of square integrable automorphic forms,2002
39,34652,36810751,Fourier coefficients of modular forms on G<inf>2</inf>,2002
14,34652,24644521832,On an exact mass formula of Shimura,2001
14,34652,34670450,Group schemes and local densities,2000
8,34652,34356104,A Siegel-Weil formula for exceptional groups,2000
0,34652,34311501,Integral embeddings of cubic norm structures,2000
7,34652,34422179,An automorphic theta module for quaternionic exceptional groups,2000
4,34652,41637230,Exceptional Howe Correspondences over Finite Fields,1999
17,34652,22644450567,Haar measure and the artin conductor,1999
5,34652,33468217,Commutative subrings of certain non-associative rings,1999
2,34652,39967209,The dual pair G<inf>2</inf> x PU<inf>3</inf>(D) (p-adic case),1999
0,34652,38906023,A Note on Kottwitz's Invariante(G),1998
0,40861,84994175807,Reinitialization of the Level-Set Function in 3d Simulation of Moving Contact Lines,2016
0,40861,84977626041,Simulation of moving contact lines in two-phase polymeric fluids,2016
0,40861,84953320896,Liquid-vapor transition on patterned solid surfaces in a shear flow,2015
2,40861,84939528163,Noise-induced transition in barotropic flow over topography and application to Kuroshio,2015
1,40861,84929464979,On the distinguished limits of the Navier slip model of the moving contact line problem,2015
6,40861,84905970569,Numerical study of vapor condensation on patterned hydrophobic surfaces using the string method,2014
5,40861,84905215859,Derivation of a continuum model and the energy law for moving contact lines with insoluble surfactants,2014
14,40861,84893491303,A level-set method for two-phase flows with moving contact line and insoluble surfactant,2014
29,40861,84899013838,Wetting transition on patterned surfaces: Transition states and energy barriers,2014
13,40861,84876115120,A climbing string method for saddle point search,2013
18,40861,79960895593,Contact line dynamics on heterogeneous surfaces,2011
13,40861,78650461648,Derivation of continuum models for the moving contact line problem based on thermodynamic principles,2011
43,40861,78650497180,Continuum models for the contact line problem,2010
10,40861,70450162799,Computing transition rates of thermally activated events in dislocation dynamics,2010
11,40861,71049155024,Minimum action method for the Kardar-Parisi-Zhang equation,2009
48,40861,66349119018,A general strategy for designing seamless multiscale methods,2009
14,40861,54949084290,Application of the string method to the study of critical nuclei in capillary condensation,2008
27,40861,40949084353,Adaptive minimum action method for the study of rare events,2008
4,40861,41549144001,Phase slips in superconducting wires with nonuniform cross section: A numerical evaluation using the string method,2008
25,40861,36248988031,Analytical and numerical study of coupled atomistic-continuum methods for fluids,2007
9,40861,39149102161,Seamless multiscale modeling of complex fluids using fiber bundle dynamics,2007
12,40861,34247530874,Numerical study of metastability due to tunneling: The quantum string method,2007
75,40861,33847638465,Boundary conditions for the moving contact line problem,2007
255,40861,34247881948,Simplified and improved string method for computing the minimum energy paths in barrier-crossing events,2007
0,40861,33846474313,Numerical simulations of self focusing of ultrafast laser pulses,2005
